,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
UPS13,0.3846153846153846,0.0576923076923076,0.0385356454720616,20,0.15,0.0192307692307692,0.8860759493670886,0.8450704225352113,1.1285714285714286,1.1833333333333331,0.0231213872832369,0.3724625131465205,0.5267415375673765,0.3974639879667622,68.12271062271063,0.2352941176470588,0.0094117647058823,0.0329411764705882,0.0541176470588235,0.0564705882352941,0.1976470588235294,0.0988235294117647,0,0.1976470588235294,0.0070588235294117,0.0329411764705882,0,0.5882352941176471,0.5105882352941177,0.12,0.16,0,0.0376470588235294,0,0,0.168,0.096,0.264,0.4,1.2,0.336,100.8,7.09929573971954,0.0,0.2692307692307692,0.3076923076923077,1.5961538461538465,0.0,3.3653846153846154,4.230769230769231,35.05769230769231,0.1458333333333333,0.2692307692307692,0.0269749518304431,0.2692307692307692,0.0269749518304431,0.0,0.0,0.0,0.0,0.0416666666666666
BOD01,0.3018867924528302,0.0377358490566037,0.030188679245283,16,0.125,0.0188679245283018,0.88,0.96,1.1363636363636365,1.0416666666666667,0.0245283018867924,0.3992918259420683,0.5646839155919902,0.4088952094525112,53.0,0.2995594713656387,0.013215859030837,0.0154185022026431,0.039647577092511,0.0947136563876652,0.13215859030837,0.066079295154185,0,0.1806167400881057,0.0044052863436123,0.0154185022026431,0,0.5925110132158591,0.473568281938326,0.1674008810572687,0.1035242290748898,0,0.0286343612334801,0,0,0.1115241635687732,0.1598513011152416,0.2713754646840148,0.5055762081784386,1.1320754716981132,0.2230483271375464,67.9245283018868,5.827715174143584,0.0,0.0943396226415094,0.1132075471698113,2.3773584905660377,0.0,1.6226415094339623,2.60377358490566,65.67924528301887,0.0538461538461538,0.1320754716981132,0.0132075471698113,0.1320754716981132,0.0132075471698113,0.0,0.0,0.0,0.0,0.0461538461538461
BOD05,0.4363636363636363,0.0545454545454545,0.0436363636363636,24,0.125,0.0181818181818181,0.9176470588235294,0.8688524590163934,1.0897435897435896,1.150943396226415,0.0236363636363636,0.3919647479510926,0.554321862524587,0.4064948616390716,53.95038167938931,0.2354211663066954,0.0086393088552915,0.0323974082073434,0.0496760259179265,0.0971922246220302,0.1792656587473002,0.1079913606911447,0,0.1641468682505399,0.0021598272138228,0.0323974082073434,0,0.6198704103671706,0.488120950323974,0.1317494600431965,0.1360691144708423,0,0.0431965442764578,0,0,0.1742160278745644,0.156794425087108,0.3310104529616725,0.3797909407665505,1.2388059701492538,0.289198606271777,102.82089552238806,7.170107932325289,0.0,0.1636363636363636,0.2181818181818181,1.8,0.0,3.654545454545455,4.745454545454545,48.4,0.1428571428571428,0.2727272727272727,0.0272727272727272,0.2727272727272727,0.0272727272727272,0.0,0.0,0.0,0.0,0.0380952380952381
PES06,0.217391304347826,0.0434782608695652,0.0218340611353711,10,0.2,0.0,0.8857142857142857,0.8363636363636363,1.1290322580645162,1.1956521739130437,0.0283842794759825,0.4295320902958083,0.6074501075707971,0.418639484602016,65.88531538269758,0.2654639175257732,0.0077319587628865,0.0335051546391752,0.0283505154639175,0.0644329896907216,0.1778350515463917,0.1005154639175257,0,0.2139175257731958,0.0,0.0335051546391752,0,0.6082474226804123,0.4922680412371134,0.1159793814432989,0.1546391752577319,0,0.0231958762886597,0,0,0.1652542372881356,0.1059322033898305,0.2711864406779661,0.4364406779661017,1.1311475409836065,0.2923728813559322,78.04918032786885,6.246966476933778,0.0,0.0869565217391304,0.108695652173913,1.8478260869565215,0.0,2.5,3.3260869565217392,38.78260869565217,0.13,0.2826086956521739,0.0283842794759825,0.2826086956521739,0.0283842794759825,0.0,0.0,0.0,0.0,0.03
PES01,0.325,0.05,0.0329113924050632,13,0.1538461538461538,0.0,0.8333333333333334,0.9655172413793104,1.2,1.0357142857142858,0.030379746835443,0.426940840178892,0.6037855265119532,0.4156136690845598,25.510416666666664,0.324074074074074,0.0617283950617283,0.0246913580246913,0.0432098765432098,0.0586419753086419,0.0987654320987654,0.074074074074074,0,0.2098765432098765,0.0061728395061728,0.0246913580246913,0,0.5555555555555556,0.5185185185185185,0.1604938271604938,0.0864197530864197,0,0.0123456790123456,0,0,0.1333333333333333,0.1055555555555555,0.2388888888888889,0.5833333333333334,1.103448275862069,0.1777777777777777,35.310344827586206,4.201805851511121,0.0,0.3,0.325,3.775,0.0,3.6,4.35,70.6,0.0941176470588235,0.2,0.020253164556962,0.2,0.020253164556962,0.0,0.0,0.0,0.0,0.2352941176470588
BOD15,0.4745762711864407,0.1016949152542373,0.0476190476190476,28,0.2142857142857142,0.0169491525423728,0.9148936170212766,0.8428571428571429,1.0930232558139534,1.1864406779661016,0.0238095238095238,0.4082482904638629,0.5773502691896257,0.4138576657237813,69.41666666666666,0.2269076305220883,0.0140562248995983,0.0220883534136546,0.0642570281124498,0.1024096385542168,0.1646586345381526,0.1244979919678714,0,0.1706827309236948,0.002008032128514,0.0220883534136546,0,0.6184738955823293,0.5060240963855421,0.1224899598393574,0.142570281124498,0,0.0220883534136546,0,0,0.2012987012987013,0.1655844155844155,0.3668831168831168,0.3668831168831168,1.1884057971014492,0.2662337662337662,97.44927536231884,6.980303552221739,0.0,0.1016949152542373,0.1525423728813559,1.4745762711864407,0.0,2.288135593220339,4.372881355932203,37.94915254237288,0.1037735849056603,0.1864406779661017,0.0187074829931972,0.1864406779661017,0.0187074829931972,0.0,0.0,0.0,0.0,0.0660377358490566
PES07,0.2666666666666666,0.0888888888888888,0.0269058295964125,12,0.3333333333333333,0.0,0.925,0.8363636363636363,1.0810810810810811,1.1956521739130437,0.0269058295964125,0.401789718109455,0.5682164685724541,0.4073404471687741,53.56543887147336,0.246031746031746,0.0132275132275132,0.0158730158730158,0.037037037037037,0.0899470899470899,0.1666666666666666,0.082010582010582,0,0.2222222222222222,0.0,0.0158730158730158,0,0.5846560846560847,0.4973544973544973,0.1402116402116402,0.1243386243386243,0,0.0423280423280423,0,0,0.1402714932126696,0.1538461538461538,0.2941176470588235,0.420814479638009,1.125,0.2850678733031674,70.875,5.952940449895329,0.0,0.1111111111111111,0.1333333333333333,1.8666666666666667,0.0,1.488888888888889,1.8444444444444448,46.62222222222222,0.0681818181818181,0.1333333333333333,0.0134529147982062,0.1333333333333333,0.0134529147982062,0.0,0.0,0.0,0.0,0.0568181818181818
UPS10,0.3214285714285714,0.0714285714285714,0.0324324324324324,18,0.2222222222222222,0.0178571428571428,0.9411764705882352,0.9454545454545454,1.0625,1.0576923076923077,0.0216216216216216,0.3601801351125985,0.5093716319736106,0.3932456383791959,37.28143328445748,0.2394678492239468,0.0044345898004434,0.0354767184035476,0.0421286031042128,0.0620842572062084,0.1463414634146341,0.106430155210643,0,0.1973392461197339,0.0022172949002217,0.0354767184035476,0,0.5543237250554324,0.5521064301552107,0.1685144124168514,0.130820399113082,0,0.0155210643015521,0,0,0.192,0.112,0.304,0.432,1.1785714285714286,0.264,77.78571428571429,6.236413804652249,0.0,0.3392857142857143,0.4107142857142857,1.7321428571428572,0.0,5.821428571428571,7.303571428571429,46.0,0.1509433962264151,0.2857142857142857,0.0288288288288288,0.2857142857142857,0.0288288288288288,0.0,0.0,0.0,0.0,0.0188679245283018
HES03,0.3714285714285714,0.0857142857142857,0.0373563218390804,13,0.2307692307692307,0.0,0.9090909090909092,0.9722222222222222,1.1,1.0285714285714285,0.0373563218390804,0.4927637283262872,0.6968731476445666,0.4382878696227855,81.95125348189416,0.2910958904109589,0.0171232876712328,0.0273972602739726,0.0445205479452054,0.0993150684931506,0.1472602739726027,0.0890410958904109,0,0.1575342465753424,0.0,0.0273972602739726,0,0.6267123287671232,0.4623287671232877,0.1438356164383561,0.0958904109589041,0,0.0513698630136986,0,0,0.1420765027322404,0.1584699453551912,0.3005464480874317,0.4644808743169399,1.075,0.2349726775956284,46.225,4.807546151624548,0.0,0.0857142857142857,0.1714285714285714,1.0285714285714285,0.0,1.9142857142857144,2.657142857142857,18.142857142857142,0.1,0.2285714285714285,0.0229885057471264,0.2285714285714285,0.0229885057471264,0.0,0.0,0.0,0.0,0.0625
BFC09,0.4366197183098591,0.056338028169014,0.0436619718309859,31,0.1290322580645161,0.0,0.9247311827956988,0.8405797101449275,1.0813953488372092,1.1896551724137931,0.0183098591549295,0.3449841800822789,0.487881306276521,0.39068481914565,49.72347807231528,0.2341137123745819,0.0050167224080267,0.0234113712374581,0.0484949832775919,0.1053511705685618,0.1521739130434782,0.1321070234113712,0,0.1923076923076923,0.0,0.0234113712374581,0,0.6237458193979933,0.5083612040133779,0.1120401337792642,0.1337792642140468,0,0.0183946488294314,0,0,0.2117962466487935,0.1689008042895442,0.3806970509383378,0.3753351206434316,1.2297297297297298,0.2439678284182305,111.9054054054054,7.480153922393757,0.0,0.1126760563380281,0.1267605633802817,1.7605633802816902,0.0,3.3661971830985915,4.746478873239437,55.95774647887324,0.1021897810218978,0.1971830985915492,0.0197183098591549,0.1971830985915492,0.0197183098591549,0.0,0.0,0.0,0.0,0.0218978102189781
BRE13,0.3666666666666666,0.0666666666666666,0.0367278797996661,22,0.1818181818181818,0.0,0.948051948051948,0.8208955223880597,1.0547945205479452,1.2181818181818185,0.021702838063439,0.3755907978270419,0.531165600189534,0.4010702796297455,48.73716131064902,0.238,0.01,0.044,0.05,0.078,0.162,0.096,0,0.2,0.0,0.044,0,0.574,0.522,0.132,0.12,0,0.042,0,0,0.1672473867595819,0.1358885017421602,0.3031358885017421,0.4146341463414634,1.2461538461538462,0.2822299651567944,100.93846153846154,7.104169956386937,0.0,0.2666666666666666,0.2666666666666666,1.45,0.0,5.916666666666667,6.783333333333333,39.516666666666666,0.1929824561403508,0.3666666666666666,0.0367278797996661,0.3666666666666666,0.0367278797996661,0.0,0.0,0.0,0.0,0.043859649122807
LYO04,0.4772727272727273,0.0909090909090909,0.047945205479452,21,0.1904761904761904,0.0227272727272727,0.9452054794520548,0.851063829787234,1.0579710144927537,1.175,0.0296803652968036,0.4392292959596658,0.6211640273377456,0.4217127655641688,69.50717703349282,0.2567567567567567,0.0405405405405405,0.0405405405405405,0.0648648648648648,0.0918918918918919,0.1432432432432432,0.1081081081081081,0,0.1945945945945946,0.0027027027027027,0.0405405405405405,0,0.6,0.5081081081081081,0.0972972972972973,0.1351351351351351,0,0.0081081081081081,0,0,0.1801801801801801,0.1531531531531531,0.3333333333333333,0.4279279279279279,1.127659574468085,0.2387387387387387,59.765957446808514,5.466532605171604,0.0,0.1363636363636363,0.1818181818181818,1.1136363636363635,0.0,1.7272727272727273,2.863636363636364,24.863636363636363,0.1875,0.3409090909090909,0.0342465753424657,0.3409090909090909,0.0342465753424657,0.0,0.0,0.0,0.0,0.1875
PES10,0.3090909090909091,0.0545454545454545,0.0310786106032906,17,0.1764705882352941,0.0,0.8676470588235294,0.8867924528301887,1.152542372881356,1.127659574468085,0.0219378427787934,0.3628044330941403,0.5130829497708154,0.3941512934220947,44.93237729509181,0.2900232018561485,0.0162412993039443,0.0278422273781902,0.0417633410672853,0.0858468677494199,0.1531322505800464,0.0974477958236658,0,0.1948955916473317,0.0023201856148491,0.0278422273781902,0,0.6264501160092807,0.4709976798143852,0.1067285382830626,0.1322505800464037,0,0.0208816705336426,0,0,0.1555555555555555,0.137037037037037,0.2925925925925925,0.4629629629629629,1.137931034482759,0.2444444444444444,75.10344827586206,6.127946159842712,0.0,0.2363636363636363,0.2909090909090909,1.8363636363636364,0.0,4.472727272727273,5.163636363636364,41.87272727272728,0.1016949152542373,0.2181818181818181,0.0219378427787934,0.2181818181818181,0.0219378427787934,0.0,0.0,0.0,0.0,0.059322033898305
LDV06,0.421875,0.078125,0.0421875,27,0.1851851851851851,0.0,0.935483870967742,0.9285714285714286,1.0689655172413792,1.0769230769230769,0.01875,0.3354101966249684,0.4743416490252569,0.3845730694583816,58.25067240451855,0.2642276422764227,0.048780487804878,0.0264227642276422,0.048780487804878,0.0691056910569105,0.1890243902439024,0.1219512195121951,0,0.1524390243902439,0.0020325203252032,0.0264227642276422,0,0.6443089430894309,0.4776422764227642,0.1260162601626016,0.1666666666666666,0,0.0223577235772357,0,0,0.1892744479495268,0.1072555205047318,0.2965299684542586,0.4100946372239747,1.1772151898734178,0.2933753943217665,109.48101265822784,7.398682742834289,0.0,0.25,0.3125,1.671875,0.0,4.578125,5.59375,46.234375,0.1226415094339622,0.203125,0.0203125,0.203125,0.0203125,0.0,0.0,0.0,0.0,0.2264150943396226
LRE08,0.6052631578947368,0.0789473684210526,0.0605263157894736,23,0.1304347826086956,0.0,0.8805970149253731,0.9714285714285714,1.1355932203389831,1.0294117647058822,0.0368421052631578,0.5078333750770082,0.7181848464596079,0.4442729371491847,63.84043157296991,0.2515723270440251,0.0094339622641509,0.0345911949685534,0.0723270440251572,0.0597484276729559,0.1572327044025157,0.1069182389937107,0,0.1949685534591195,0.0,0.0345911949685534,0,0.5754716981132075,0.5314465408805031,0.1226415094339622,0.1352201257861635,0,0.0220125786163522,0,0,0.1857923497267759,0.1038251366120218,0.2896174863387978,0.4371584699453552,1.1904761904761905,0.273224043715847,59.523809523809526,5.45544725589981,0.0,0.2368421052631578,0.2631578947368421,1.736842105263158,0.0,2.526315789473684,2.8421052631578947,27.57894736842105,0.1428571428571428,0.2894736842105263,0.0289473684210526,0.2894736842105263,0.0289473684210526,0.0,0.0,0.0,0.0,0.0389610389610389
LYO12,0.3181818181818182,0.0909090909090909,0.0318181818181818,14,0.2857142857142857,0.0,0.8840579710144928,0.9361702127659576,1.1311475409836065,1.068181818181818,0.0295454545454545,0.4382299106011073,0.619750683009635,0.4213971228671841,54.45306284805091,0.2719546742209632,0.0141643059490084,0.0311614730878186,0.0396600566572237,0.0453257790368272,0.1473087818696883,0.0736543909348441,0,0.2152974504249291,0.0028328611898017,0.0311614730878186,0,0.5382436260623229,0.5354107648725213,0.1728045325779036,0.1189801699716713,0,0.0283286118980169,0,0,0.1368421052631579,0.0842105263157894,0.2210526315789473,0.5052631578947369,1.04,0.2736842105263158,54.08,5.2,0.0,0.3409090909090909,0.3409090909090909,1.4545454545454546,0.0,4.545454545454546,5.045454545454546,29.25,0.1208791208791208,0.25,0.025,0.25,0.025,0.0,0.0,0.0,0.0,0.0549450549450549
SEN01,0.5208333333333334,0.1041666666666666,0.0520833333333333,25,0.2,0.0,0.9010989010989012,1.0,1.1097560975609757,1.0,0.025,0.3872983346207417,0.5477225575051661,0.4024931554103401,60.227272727272734,0.3045563549160671,0.0167865707434052,0.0167865707434052,0.0575539568345323,0.1079136690647482,0.1175059952038369,0.079136690647482,0,0.1966426858513189,0.0,0.0167865707434052,0,0.6091127098321343,0.4700239808153477,0.1199040767386091,0.0959232613908872,0,0.0215827338129496,0,0,0.1299212598425196,0.1771653543307086,0.3070866141732283,0.5,1.1136363636363635,0.1929133858267716,54.56818181818182,5.223417550712456,0.0,0.1041666666666666,0.1666666666666666,2.145833333333333,0.0,1.4791666666666667,2.6041666666666665,51.083333333333336,0.0583333333333333,0.1458333333333333,0.0145833333333333,0.1458333333333333,0.0145833333333333,0.0,0.0,0.0,0.0,0.0583333333333333
LOR09,0.2142857142857142,0.0714285714285714,0.0214285714285714,9,0.3333333333333333,0.0,0.9305555555555556,0.9107142857142856,1.0746268656716418,1.0980392156862746,0.0285714285714285,0.4140393356054125,0.5855400437691199,0.4113910370614956,67.75064267352185,0.2869318181818182,0.0511363636363636,0.0397727272727272,0.0284090909090909,0.0511363636363636,0.1732954545454545,0.0909090909090909,0,0.1931818181818181,0.002840909090909,0.0397727272727272,0,0.6022727272727273,0.4886363636363636,0.1335227272727272,0.15625,0,0.0170454545454545,0,0,0.1509433962264151,0.0849056603773584,0.2358490566037736,0.4764150943396226,1.1090909090909091,0.2877358490566037,67.65454545454546,5.816121794398113,0.0,0.1428571428571428,0.1428571428571428,1.1904761904761905,0.0,3.2142857142857144,4.285714285714286,27.142857142857142,0.1686746987951807,0.3333333333333333,0.0333333333333333,0.3333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.216867469879518
