,ID,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,equivalentSoundLevel_dBp,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexUV_sma3nz_amean,Segment,WC,WPS,BigWords,emopos,emoneg,anxiete,colère,tristesse,cognition,perspicacite,cause,divergence,tentative,certitude,inhibition,inclusion,exclusion,perception,remplisseur,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
27,LDV10,0.8796308,0.73623097,0.30730167,0.7491168,1.3247539,1.0174522,14.379179,9.071744,13.175573,9.047186,-25.021511,3.449438,2.202866,0.3145408,0.2872704,0.1334294,0.20189458,22.526129,0.63453496,3.6318274,3.3247743,15.677842,1.0619912,0.47827178,27.755033,28.465204,0.3811269,3.9716828,3.118928,19.499523,0.87871474,0.74701595,19.753477,0.57262075,1.0534744,0.73943317,0.85507876,0.15568735,0.063250504,0.48678675,-0.022127764,-0.57434833,0.05341492,-0.0072977394,27.008335,0.15620865,23.931444,26.569439,30.560406,6.6289616,138.66006,237.27907,110.14587,161.25912,478.31772,0.44271588,1163.5646,0.19405316,-62.81109,-1.3804919,1535.6653,0.15996069,793.1611,0.41415688,-71.36793,-1.098971,2541.222,0.1031216,800.5092,0.39504054,-72.989006,-1.0586865,-14.050955,-0.43998113,-2.37487,6.253637,1.4256195,23.52112,0.37437493,0.041663677,1.9714396,1.3627622,0.7217507,3.7974734,1.0868285,22.401577,0.31914136,9.494512,1,547,17.65,25.23,4.02,0.73,0.0,0.0,0.37,19.01,3.47,2.74,1.46,2.19,0.55,1.46,10.97,2.74,1.46,0,0.0232974910394265,0.389144821058012,0.550333883667492,0.405566694224415,37.3660714285714,0.89873417721519,0.862745098039216,1.11267605633803,1.15909090909091,0.724137931034483,0.206896551724138,0.0376344086021505,21,0.285714285714286,0.0,0.243847874720358,0.0156599552572707,0.0156599552572707,0.0447427293064877,0.0492170022371365,0.170022371364653,0.0738255033557047,0,0.221476510067114,0.0044742729306487,0.0156599552572707,0,0.536912751677852,0.536912751677852,0.176733780760626,0.147651006711409,0,0.0223713646532439,0,0,0.1375,0.0916666666666667,0.229166666666667,0.454166666666667,1.24590163934426,0.316666666666667,94.6885245901639,6.88071669923141,0,0.413793103448276,0.482758620689655,9.55172413793103,0,3.58620689655172,4.68965517241379,116.413793103448,0.0686274509803922,0.241379310344828,0.0125448028673835,0.241379310344828,0.0125448028673835,0,0,0,0,0.0686274509803922
28,OCM18,1.010197,0.8470201,0.22600225,0.80236584,1.6964426,1.4704404,18.971903,12.224304,16.363865,13.051778,-22.85841,3.0170236,2.3436184,0.26155874,0.23851609,0.16121621,0.24490787,7.3637514,1.967751,23.424042,0.56805813,4.943925,3.049759,-9.257649,-1.8280181,12.105879,1.0971391,23.897354,0.5807186,5.016543,3.3684783,-13.318047,-1.3361104,0.7009138,1.1250777,0.9479133,0.86165863,0.27034065,0.04338438,0.8664261,-0.030871,-0.4321669,0.004008357,-0.015529427,36.132122,0.19155909,31.795238,36.575356,40.828934,9.033695,334.3705,591.9209,142.16415,301.96832,514.94525,0.43579528,1090.7648,0.20927595,-101.57665,-0.90395856,1650.3651,0.20336169,708.16113,0.5492135,-90.46511,-0.886644,2685.887,0.12304199,691.62354,0.6005838,-90.76663,-0.8742792,-14.633376,-0.64919513,-3.362494,9.593362,1.2709965,22.108412,0.5889607,0.03907583,1.9083655,1.0772787,0.79827636,6.5973167,0.7570971,20.812555,0.5067389,8.25493,1,530,18.28,25.85,2.08,0.94,0.19,0.38,0.38,21.7,3.02,4.34,2.08,2.64,1.89,1.13,9.06,3.58,1.7,0,0.0236794171220401,0.392321566184247,0.554826479709216,0.406612132205049,44.1113896848138,0.942857142857143,0.879310344827586,1.06060606060606,1.13725490196078,0.666666666666667,0.111111111111111,0.0327868852459016,18,0.166666666666667,0.111111111111111,0.242562929061785,0.011441647597254,0.0480549199084668,0.0434782608695652,0.0617848970251716,0.162471395881007,0.0892448512585812,0,0.19908466819222,0.0,0.0480549199084668,0,0.556064073226545,0.533180778032037,0.153318077803204,0.151029748283753,0,0.011441647597254,0,0,0.160493827160494,0.111111111111111,0.271604938271605,0.436213991769547,1.18333333333333,0.292181069958848,84.0166666666667,6.48138359714447,0,0.592592592592593,0.666666666666667,8.81481481481482,0,6.07407407407407,7.66666666666667,108.851851851852,0.207920792079208,0.777777777777778,0.0382513661202186,0.777777777777778,0.0382513661202186,0,0,0,0,0.0495049504950495
29,SPC10,0.8629684,0.84274256,0.21862385,0.6956043,1.3931152,1.1744913,18.45768,10.959759,15.3155575,10.07005,-27.291857,3.2198396,2.2782466,0.28279188,0.2557547,0.15033995,0.22156638,16.515602,0.9254201,2.6527553,5.4853654,25.540554,0.63184553,1.5746332,9.683694,21.760736,0.60464495,1.7037574,8.858517,29.149143,0.5763146,-0.7253608,-23.48832,0.47338584,1.0281677,0.63897663,0.7810072,0.14566651,0.0357156,1.0313236,-0.017873423,-0.7966013,-0.021316525,-0.003966053,31.745466,0.18389788,28.360325,31.356379,35.256805,6.8964806,316.39343,639.0041,141.76846,333.18488,587.04974,0.46195614,1086.4905,0.24859846,-84.446976,-1.0304514,1668.743,0.19377746,706.6561,0.46389952,-83.1904,-0.96394324,2670.7224,0.104735695,715.014,0.39704785,-80.6281,-1.0109551,-9.929399,-0.84471476,-4.6881323,5.3992205,1.8975892,12.744301,0.7916633,0.03708472,1.9712294,1.3152916,0.7628905,5.4601808,0.7845877,15.709557,0.59798306,11.707653,1,577,14.07,22.88,6.07,1.04,0.52,0.52,0.35,21.84,2.08,2.08,2.77,2.6,1.91,0.69,11.27,4.85,3.12,0,0.0214876033057851,0.373723723474445,0.528525158318132,0.400446193959814,39.3707239459029,0.970149253731343,0.741379310344828,1.03076923076923,1.34883720930233,0.512820512820513,0.0769230769230769,0.0330578512396694,20,0.15,0.0256410256410256,0.203125,0.0044642857142857,0.0535714285714286,0.0446428571428571,0.0647321428571429,0.180803571428571,0.120535714285714,0,0.200892857142857,0.0022321428571428,0.0535714285714286,0,0.569196428571429,0.551339285714286,0.129464285714286,0.176339285714286,0,0.0044642857142857,0,0,0.211764705882353,0.113725490196078,0.325490196078431,0.356862745098039,1.265625,0.317647058823529,102.515625,7.15945615951379,0,0.487179487179487,0.538461538461538,5.15384615384615,0,7.64102564102564,8.84615384615385,86.1794871794872,0.269662921348315,0.615384615384615,0.0396694214876033,0.615384615384615,0.0396694214876033,0,0,0,0,0.0224719101123596
30,LDV05,1.0258849,0.7861321,0.35443002,0.8411375,1.526515,1.172085,20.020647,16.454021,13.2693405,10.503993,-21.824581,2.3166666,2.411781,0.2781106,0.25202796,0.12218136,0.13818288,20.243597,0.7305249,3.402861,4.0682826,-1.5661701,-9.988321,-10.312467,-1.6093779,25.888786,0.47022834,2.7085912,5.392461,-2.3711746,-7.358741,-14.593961,-1.1672313,0.79133487,1.1955494,1.0232401,0.99823165,0.2653616,0.08547153,0.45676583,-0.024608104,-0.548521,0.043168843,-0.010900454,37.281837,0.16749571,35.609325,37.8015,41.286476,5.6771507,349.6437,669.93024,144.5857,314.6015,661.42664,0.32580423,1283.2711,0.1985029,-81.89201,-1.0741334,1701.9537,0.16339765,921.3997,0.43812108,-77.898926,-0.9982128,2757.4448,0.11737193,818.0465,0.5159227,-82.679054,-0.90042746,-15.564318,-0.54155463,-3.8667016,8.019388,1.3842809,24.333231,0.49136063,0.037717134,2.2092478,1.076947,0.8640308,8.179258,0.71290684,26.06722,0.38575432,11.001913,1,583,14.22,18.87,2.4,1.03,0.0,0.34,0.34,17.67,2.23,2.92,1.89,2.23,1.72,0.86,9.78,3.95,1.72,0,0.0213815789473684,0.372800567539663,0.527219618674978,0.400137188874136,38.5851745576279,0.855421686746988,0.918367346938776,1.16901408450704,1.08888888888889,0.6,0.15,0.0394736842105263,24,0.25,0.075,0.254464285714286,0.0178571428571429,0.0379464285714286,0.0491071428571429,0.0535714285714286,0.145089285714286,0.120535714285714,0,0.185267857142857,0.0022321428571428,0.0379464285714286,0,0.573660714285714,0.546875,0.151785714285714,0.122767857142857,0,0.0223214285714286,0,0,0.21011673151751,0.0933852140077821,0.303501945525292,0.443579766536965,1.3,0.252918287937743,84.5,6.5,0,0.45,0.475,6.6,0,5.55,6.975,99.4,0.160377358490566,0.425,0.0279605263157895,0.425,0.0279605263157895,0,0,0,0,0.0754716981132075
31,NOR03,2.1756518,0.6651904,0.75719154,1.9254122,3.4579782,2.7007866,37.346367,22.517918,28.755281,18.166159,-14.287599,3.5716329,2.8697195,0.25619522,0.2966527,0.082697675,0.083850265,17.342068,0.7412318,7.40632,1.8343353,-1.1456885,-12.059421,-5.2675076,-2.6552026,20.85857,0.5337749,6.3924417,2.1255465,-1.9035827,-7.412218,-7.965929,-1.7262679,2.144492,0.9432338,2.46289,0.84820956,1.1387509,0.043659817,0.9440722,-0.025331767,-0.5475503,0.0060172863,-0.01500419,33.794598,0.24923463,28.775711,36.36129,40.112316,11.336605,240.40828,343.2058,135.90793,228.51443,598.3342,0.37562072,1281.4996,0.19061723,-65.686134,-1.2667377,1623.9125,0.16410296,932.1444,0.39423382,-61.992176,-1.1669679,2707.9094,0.11486427,844.9477,0.5594306,-67.04039,-1.0367323,-12.460825,-0.5274057,-4.4021373,9.951012,1.2561041,23.434414,0.36688623,0.052038882,1.9394343,1.1782916,0.74116844,5.157603,1.1381034,22.429663,0.3694236,11.701748,1,659,15.69,20.18,3.34,1.06,0.3,0.76,0.0,17.6,1.37,2.58,3.19,3.03,2.43,0.46,9.56,3.34,1.37,0,0.0210843373493976,0.384174909963916,0.543305367994433,0.406116150224085,39.6187415426252,0.977777777777778,0.901960784313726,1.02272727272727,1.10869565217391,0.634146341463415,0.121951219512195,0.0391566265060241,26,0.192307692307692,0.0731707317073171,0.229862475442043,0.0117878192534381,0.0569744597249509,0.0451866404715128,0.0628683693516699,0.143418467583497,0.111984282907662,0,0.19056974459725,0.0019646365422396,0.0569744597249509,0,0.548133595284872,0.56385068762279,0.157170923379175,0.12770137524558,0,0.0157170923379175,0,0,0.204301075268817,0.114695340501792,0.318996415770609,0.419354838709677,1.32727272727273,0.261648745519713,96.8909090909091,6.96027690149282,0,0.390243902439024,0.463414634146342,5.09756097560976,0,5.75609756097561,6.82926829268293,94.8048780487805,0.261261261261261,0.707317073170732,0.0436746987951807,0.707317073170732,0.0436746987951807,0,0,0,0,0.0540540540540541
32,CFE10,1.5160087,0.5344392,0.71386266,1.5004183,2.182743,1.4688804,18.751783,14.037294,11.299094,7.2435036,-16.960447,3.0740385,1.5517536,0.52542126,0.6384029,0.11986425,0.11784826,23.156096,0.5806665,22.47381,0.5312824,9.938668,1.4185354,-0.52784604,-23.131336,25.968414,0.46144193,24.37555,0.42580515,10.477916,1.4177358,-1.2573444,-10.17136,1.6681013,0.7970108,1.8945459,0.68719244,0.57607406,0.012095378,2.787158,-0.030561341,-0.45568284,-0.020280376,-0.012319342,29.23934,0.19193132,24.54246,30.896843,33.49884,8.956381,198.6116,224.29474,84.476326,108.54371,494.88684,0.36727124,1230.1923,0.17954196,-44.9958,-1.6185327,1571.2418,0.18122147,962.556,0.39589152,-58.832226,-1.0699896,2603.0088,0.12105639,859.81683,0.4918084,-62.865807,-0.9693468,-20.687538,-0.3514858,-8.268433,6.3755717,1.9212437,29.757828,0.35310617,0.047197882,2.117934,1.3059546,0.6244844,4.510041,1.1214467,29.682924,0.28729656,16.290834,1,445,445.0,24.49,3.82,1.12,0.0,0.0,0.45,17.3,2.92,0.9,0.67,0.9,2.25,1.57,8.76,2.02,2.7,0,0.0311111111111111,0.466666666666667,0.659966329107444,0.43197747248952,38.0166336451182,1.0,0.9,1.0,1.11111111111111,18.0,3.0,0.04,18,0.166666666666667,0.0,0.251428571428571,0.0057142857142857,0.0285714285714286,0.0542857142857143,0.0771428571428571,0.142857142857143,0.102857142857143,0,0.18,0.0057142857142857,0.0285714285714286,0,0.574285714285714,0.528571428571429,0.157142857142857,0.128571428571429,0,0.0142857142857143,0,0,0.17910447761194,0.134328358208955,0.313432835820896,0.437810945273632,1.21951219512195,0.248756218905473,60.9756097560976,5.52157630374233,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.116279069767442,10.0,0.0222222222222222,10.0,0.0222222222222222,0,0,0,0,0.0232558139534884
33,PES06,1.174207,0.8493767,0.2346855,0.9713069,1.9700758,1.7353903,23.456545,14.258602,21.726055,15.242661,-22.252008,3.4067798,2.9047754,0.20075876,0.18039834,0.15096618,0.22421314,7.203005,2.4142208,11.999433,1.0248736,7.530056,1.8220834,-5.405949,-2.5700736,13.065332,1.3303516,12.963266,0.95841664,10.487389,1.4377176,-7.359794,-2.1476219,0.7941841,1.2249062,1.0889349,0.9694572,0.33406594,0.05825537,0.5825195,-0.021291433,-0.639658,0.012915214,-0.0057106093,32.53835,0.2537377,27.7095,30.996614,35.18963,7.4801292,564.5102,969.3498,171.33014,281.45255,565.7463,0.5255957,1102.9746,0.2567752,-94.78008,-0.97316307,1620.5481,0.22944269,764.0184,0.42349443,-90.30287,-0.9383877,2648.5667,0.1303324,632.9718,0.40709925,-90.46077,-0.9236445,-8.537642,-1.2961717,-0.068416804,1.5874711,5.7126274,15.997958,0.83261245,0.032152005,1.7445505,1.3945053,0.7291968,4.057375,1.2705746,15.596162,0.8010993,6.823438,1,487,19.48,29.98,2.67,0.82,0.21,0.0,0.21,18.48,2.87,3.08,0.62,2.67,0.82,0.82,10.06,2.46,2.05,0,0.0261569416498994,0.412334961802108,0.583129695221134,0.413129123791434,52.8386663597299,0.9125,0.826086956521739,1.0958904109589,1.21052631578947,0.5,0.125,0.0241448692152918,12,0.25,0.0416666666666667,0.283116883116883,0.0181818181818182,0.0337662337662338,0.0285714285714286,0.0467532467532468,0.166233766233766,0.0935064935064935,0,0.228571428571429,0.0,0.0337662337662338,0,0.58961038961039,0.503896103896104,0.119480519480519,0.137662337662338,0,0.0285714285714286,0,0,0.158590308370044,0.079295154185022,0.237885462555066,0.480176211453745,1.20754716981132,0.281938325991189,77.2830188679245,6.21622951908649,0,0.375,0.458333333333333,9.04166666666667,0,3.875,4.91666666666667,104.291666666667,0.127450980392157,0.541666666666667,0.0261569416498994,0.541666666666667,0.0261569416498994,0,0,0,0,0.0686274509803922
34,ANT02,2.26717,0.62039447,0.9648916,1.9850149,3.6140409,2.6491492,39.627296,24.644041,25.067205,13.811755,-17.261997,4.006754,1.4876893,0.5564629,0.6339962,0.117158465,0.13076329,14.119704,0.70153224,-19.273857,-0.819928,-3.0528858,-4.849098,-30.252977,-0.55960995,16.016973,0.5550681,-21.48191,-0.72418153,-3.5035439,-4.329137,-33.468067,-0.47335082,1.95743,0.878785,2.2528448,0.75805175,0.41340432,0.13059984,0.2155028,-0.021431169,-0.6697023,0.12496894,-0.012399008,40.98907,0.12260853,37.166183,41.008095,45.314957,8.148773,155.28098,210.90218,127.02322,241.14343,709.5259,0.4401375,1216.4181,0.23356868,-54.065174,-1.5355736,1749.1306,0.16971475,956.9463,0.4407449,-40.70318,-1.6393892,2742.015,0.1135208,927.56744,0.5379176,-42.77901,-1.5345618,-7.0371537,-0.8176326,-0.8085546,5.9472685,1.4665635,14.884434,0.55994684,0.048655044,1.5671682,1.170165,0.6096134,4.4331446,1.2558935,15.115795,0.4754476,6.7139006,1,551,11.98,21.23,3.27,1.45,0.36,0.0,0.36,18.69,2.72,1.81,2.54,2.0,2.9,0.73,9.07,3.27,1.81,0,0.0304449648711944,0.444850842038951,0.629114094044575,0.423483708822938,47.5805410049611,0.935483870967742,0.863636363636364,1.06896551724138,1.15789473684211,1.0,0.263157894736842,0.0444964871194379,19,0.263157894736842,0.0526315789473684,0.252840909090909,0.0085227272727272,0.0227272727272727,0.0539772727272727,0.0738636363636364,0.147727272727273,0.0880681818181818,0,0.204545454545455,0.0,0.0227272727272727,0,0.5625,0.525568181818182,0.15625,0.119318181818182,0,0.0284090909090909,0,0,0.156565656565657,0.131313131313131,0.287878787878788,0.44949494949495,1.2093023255814,0.262626262626263,62.8837209302326,5.6073042065788,0,0.473684210526316,0.578947368421053,8.94736842105263,0,2.78947368421053,3.63157894736842,83.1578947368421,0.0930232558139535,0.421052631578947,0.0187353629976581,0.421052631578947,0.0187353629976581,0,0,0,0,0.0348837209302326
35,LDV03,0.7149311,0.79601854,0.22650312,0.5976907,1.0800942,0.8535911,14.397546,11.227897,11.135564,8.435481,-26.865147,2.80663,2.448596,0.24539502,0.22320367,0.15357843,0.18841814,18.632254,0.7780106,1.5655288,9.170747,0.88268274,15.452388,-7.6213503,-1.7793069,24.929487,0.5109696,1.4294382,10.901855,1.3313475,11.720976,-11.696775,-1.2220708,0.4823507,1.2492821,0.6889542,0.9510626,0.13838433,0.098274454,0.33818382,-0.02146484,-0.6332213,0.067514084,-0.0060571707,37.07722,0.14998478,33.57623,36.488968,41.445034,7.868805,218.63521,433.82245,129.1046,212.63115,626.0664,0.38139156,1283.2493,0.20734498,-96.62978,-0.9476186,1659.4408,0.16561094,921.06647,0.3925928,-89.31563,-0.9253288,2699.263,0.10736115,823.3514,0.48717102,-92.71277,-0.860316,-13.976285,-0.6031428,-2.7710168,9.437702,0.97898394,23.12154,0.48256263,0.04431394,1.9112875,1.1579573,0.77348375,7.158756,0.7245814,23.98161,0.41700947,10.308265,1,567,9.78,22.57,3.35,1.59,0.18,0.53,0.35,19.4,3.0,3.0,3.0,3.0,1.41,0.53,8.82,4.06,2.29,0,0.0227272727272727,0.384353057392904,0.543557306504609,0.403983809606934,46.2613993710692,0.871794871794872,0.927272727272727,1.14705882352941,1.07843137254902,0.339285714285714,0.0892857142857143,0.0332167832167832,19,0.263157894736842,0.0178571428571429,0.258823529411765,0.0305882352941177,0.0376470588235294,0.0423529411764706,0.0588235294117647,0.152941176470588,0.110588235294118,0,0.192941176470588,0.0023529411764705,0.0376470588235294,0,0.581176470588235,0.529411764705882,0.143529411764706,0.131764705882353,0,0.0211764705882353,0,0,0.190283400809717,0.101214574898785,0.291497975708502,0.445344129554656,1.2037037037037,0.263157894736842,78.2407407407408,6.25462791622095,0,0.160714285714286,0.178571428571429,2.625,0,3.58928571428571,4.83928571428571,60.1428571428571,0.164948453608247,0.285714285714286,0.027972027972028,0.285714285714286,0.027972027972028,0,0,0,0,0.134020618556701
36,LOR07,0.9313835,0.8430743,0.23576212,0.7286035,1.5423381,1.306576,19.722725,11.609963,16.741976,11.53808,-21.492722,3.440678,2.1422112,0.33511874,0.33561304,0.13962711,0.2224186,21.208925,0.5935885,7.2823157,1.9377205,18.151794,0.8409076,-8.864904,-1.767452,24.595016,0.46533304,7.23693,1.9796154,18.194078,0.92377865,-12.15904,-1.3124874,0.7942048,1.0759383,0.9988019,0.87214893,0.22912723,0.062517785,0.67644304,-0.022936804,-0.5372208,0.018271755,-0.010735362,34.71678,0.24355501,31.437729,36.618237,41.344482,9.906754,358.3293,550.7209,141.67014,140.98817,574.5075,0.45215565,1186.0349,0.23601925,-79.080536,-1.091486,1692.8811,0.17872433,788.8261,0.5143038,-73.41035,-0.9903532,2746.0662,0.09993364,770.3319,0.584076,-74.3424,-0.96796674,-17.495424,-0.45006686,-7.4559107,10.365773,1.7203187,18.391459,0.8498365,0.058656715,1.9905183,1.30054,0.8370603,7.333314,0.8738311,25.681097,0.34456384,15.073997,1,487,16.23,24.23,1.64,1.85,0.21,0.41,0.21,20.12,3.29,4.93,2.87,2.67,2.26,0.21,9.86,4.11,1.85,0,0.0263157894736842,0.413585095934256,0.584897651865602,0.413532393382315,49.4365564874198,0.930555555555556,0.91304347826087,1.07462686567164,1.0952380952381,0.620689655172414,0.103448275862069,0.0364372469635628,18,0.166666666666667,0.0344827586206897,0.261421319796954,0.0126903553299492,0.0253807106598985,0.0482233502538071,0.065989847715736,0.147208121827411,0.119289340101523,0,0.187817258883249,0.0,0.0253807106598985,0,0.593908629441624,0.525380710659898,0.144670050761421,0.137055837563452,0,0.0101522842639594,0,0,0.200854700854701,0.111111111111111,0.311965811965812,0.44017094017094,1.18367346938776,0.247863247863248,68.6530612244898,5.85888475840282,0,0.310344827586207,0.344827586206897,4.96551724137931,0,2.79310344827586,3.41379310344828,65.3103448275862,0.102040816326531,0.344827586206897,0.0202429149797571,0.344827586206897,0.0202429149797571,0,0,0,0,0.0510204081632653
37,BFC06,1.5269467,0.74723715,0.47611463,1.2862122,2.4699178,1.9938031,26.468187,16.164818,23.871607,14.657925,-19.304346,4.1666665,2.4952762,0.27685967,0.43538603,0.10905882,0.13037525,15.035534,0.9605886,-3.3956265,-4.544269,6.1493196,2.6494007,-3.160609,-4.6138325,19.970938,0.6261429,-4.3536105,-3.729568,5.4615254,3.341153,-6.5002623,-2.2928057,1.0637193,0.9682439,1.3484812,0.77804476,0.34385568,0.078520864,0.47903726,-0.017244855,-0.7844583,0.01894735,-0.003656058,38.482533,0.12766346,35.080734,38.791397,42.086555,7.005821,205.24461,406.21436,124.477745,312.7152,648.8492,0.4544335,1233.0693,0.26166326,-84.72034,-1.03861,1673.6438,0.15972432,922.8448,0.4679963,-71.98457,-1.0731657,2665.514,0.13000408,918.80164,0.5171039,-74.233894,-1.0188276,-10.820973,-0.77955705,0.6461256,8.59888,1.1812586,15.85428,0.6363961,0.023789844,1.9000499,0.9944805,0.9274952,9.263037,0.5599509,19.402779,0.4880927,6.528498,1,561,21.58,27.99,4.28,0.18,0.0,0.0,0.18,17.65,1.78,3.21,0.89,1.6,1.96,0.53,9.98,2.5,1.43,0,0.0231729055258467,0.388102932117246,0.548860430196974,0.405223136335065,47.2061518324607,0.987804878048781,0.851063829787234,1.01234567901235,1.175,0.84,0.16,0.0374331550802139,21,0.19047619047619,0.08,0.266233766233766,0.0238095238095238,0.012987012987013,0.0454545454545455,0.0930735930735931,0.136363636363636,0.101731601731602,0,0.188311688311688,0.0021645021645021,0.012987012987013,0,0.597402597402597,0.504329004329004,0.153679653679654,0.108225108225108,0,0.0281385281385281,0,0,0.170289855072464,0.155797101449275,0.326086956521739,0.445652173913043,1.14545454545455,0.228260869565217,72.1636363636364,6.00681431224723,0,0.36,0.4,11.64,0,3.0,3.8,124.0,0.0535714285714286,0.24,0.0106951871657754,0.24,0.0106951871657754,0,0,0,0,0.0982142857142857
