ID,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1
UPS02,0.256906077348066,0.0138121546961326,0.0276243093922652,0.0359116022099448,0.0718232044198895,0.171270718232044,0.0911602209944751,0,0.19060773480663,0.0027624309392265,0.0276243093922652,0,0.591160220994475,0.5,0.151933701657459,0.157458563535912,0,0.0138121546961326,0,0,0.154205607476636,0.121495327102804,0.275700934579439,0.434579439252336,1.16981132075472,0.289719626168224,72.5283018867925,6.02197234661504
UPS09,0.295212765957447,0.0292553191489362,0.0159574468085106,0.0292553191489362,0.0531914893617021,0.13563829787234,0.0984042553191489,0,0.215425531914894,0.0026595744680851,0.0159574468085106,0,0.582446808510638,0.515957446808511,0.154255319148936,0.103723404255319,0,0.0319148936170213,0,0,0.168949771689498,0.091324200913242,0.26027397260274,0.506849315068493,1.15909090909091,0.232876712328767,59.1136363636364,5.43661826706807
UPS13,0.232057416267943,0.0095693779904306,0.0406698564593301,0.0406698564593301,0.0526315789473684,0.181818181818182,0.110047846889952,0,0.203349282296651,0.0071770334928229,0.0406698564593301,0,0.576555023923445,0.533492822966507,0.131578947368421,0.15311004784689,0,0.0287081339712919,0,0,0.190871369294606,0.0912863070539419,0.282157676348548,0.402489626556017,1.33333333333333,0.315352697095436,101.333333333333,7.11805216802087
UPS14,0.20501138952164,0.0113895216400911,0.0387243735763098,0.0637813211845103,0.0592255125284738,0.191343963553531,0.154897494305239,0,0.177676537585421,0,0.0387243735763098,0,0.610478359908884,0.544419134396355,0.109339407744875,0.173120728929385,0,0.0182232346241458,0,0,0.253731343283582,0.0970149253731343,0.350746268656716,0.335820895522388,1.33333333333333,0.313432835820896,112,7.48331477354788
UPS10,0.23568281938326,0.0022026431718061,0.039647577092511,0.0462555066079295,0.052863436123348,0.162995594713656,0.0947136563876652,0,0.196035242290749,0.0022026431718061,0.039647577092511,0,0.54625550660793,0.548458149779736,0.169603524229075,0.149779735682819,0,0.013215859030837,0,0,0.173387096774194,0.0967741935483871,0.270161290322581,0.431451612903226,1.27586206896552,0.298387096774194,94.4137931034483,6.87072751255092
OCM11,0.241590214067278,0.0122324159021407,0.0764525993883792,0.0275229357798165,0.0214067278287462,0.180428134556575,0.113149847094801,0,0.162079510703364,0,0.0764525993883792,0,0.556574923547401,0.556574923547401,0.17737003058104,0.122324159021407,0,0.0581039755351682,0,0,0.203296703296703,0.0384615384615385,0.241758241758242,0.434065934065934,1.4047619047619,0.324175824175824,82.8809523809524,6.43742776196178
OCM20,0.239010989010989,0.0384615384615385,0.0302197802197802,0.0659340659340659,0.0906593406593407,0.156593406593407,0.120879120879121,0,0.175824175824176,0.0027472527472527,0.0302197802197802,0,0.607142857142857,0.513736263736264,0.118131868131868,0.118131868131868,0,0.0384615384615385,0,0,0.199095022624434,0.149321266968326,0.34841628959276,0.393665158371041,1.26666666666667,0.257918552036199,72.2,6.00832755431992
OCM01,0.23059866962306,0.0155210643015521,0.0310421286031042,0.0532150776053215,0.0509977827050998,0.159645232815965,0.133037694013304,0,0.172949002217295,0,0.0310421286031042,0,0.574279379157428,0.558758314855876,0.168514412416851,0.12860310421286,0,0.0310421286031042,0,0,0.231660231660232,0.0888030888030888,0.320463320463321,0.401544401544402,1.18032786885246,0.277992277992278,84.983606557377,6.51857371506133
OCM10,0.2578125,0.0026041666666666,0.0286458333333333,0.0416666666666667,0.1171875,0.122395833333333,0.0703125,0,0.1953125,0.0026041666666666,0.0286458333333333,0,0.567708333333333,0.502604166666667,0.1640625,0.106770833333333,0,0.015625,0,0,0.123853211009174,0.206422018348624,0.330275229357798,0.454128440366973,1.175,0.215596330275229,55.225,5.25475974712451
OCM06,0.245742092457421,0.0316301703163017,0.0316301703163017,0.0340632603406326,0.0875912408759124,0.155717761557178,0.104622871046229,0,0.218978102189781,0.0048661800486618,0.0316301703163017,0,0.59367396593674,0.510948905109489,0.116788321167883,0.1338199513382,0,0.0218978102189781,0,0,0.176229508196721,0.147540983606557,0.323770491803279,0.413934426229508,1.23076923076923,0.262295081967213,78.7692307692308,6.27571632442189
OCM16,0.198547215496368,0,0.0193704600484262,0.0702179176755448,0.0677966101694915,0.152542372881356,0.200968523002421,0,0.171912832929782,0.0072639225181598,0.0193704600484262,0,0.619854721549637,0.581113801452785,0.11138014527845,0.123486682808717,0,0.0290556900726392,0,0,0.32421875,0.109375,0.43359375,0.3203125,1.26,0.24609375,79.38,6.3
OCM12,0.289416846652268,0.0064794816414686,0.0302375809935205,0.0453563714902808,0.0475161987041037,0.131749460043197,0.0734341252699784,0,0.19438444924406,0,0.0302375809935205,0,0.542116630669546,0.531317494600432,0.187904967602592,0.110151187904968,0,0.0215982721382289,0,0,0.135458167330677,0.0876494023904383,0.223107569721116,0.533864541832669,1.15094339622642,0.243027888446215,70.2075471698113,5.92484376037931
OCM15,0.242574257425743,0.0074257425742574,0.0321782178217822,0.051980198019802,0.0915841584158416,0.185643564356436,0.0841584158415842,0,0.180693069306931,0.0024752475247524,0.0321782178217822,0,0.603960396039604,0.48019801980198,0.128712871287129,0.158415841584158,0,0.0272277227722772,0,0,0.139344262295082,0.151639344262295,0.290983606557377,0.401639344262295,1.20967741935484,0.307377049180328,90.7258064516129,6.73519882600406
OCM17,0.2890625,0,0.0208333333333333,0.0208333333333333,0.0442708333333333,0.169270833333333,0.0807291666666667,0,0.192708333333333,0,0.0208333333333333,0,0.583333333333333,0.497395833333333,0.182291666666667,0.145833333333333,0,0.0234375,0,0,0.138392857142857,0.0758928571428571,0.214285714285714,0.495535714285714,1.18181818181818,0.290178571428571,76.8181818181818,6.19750683009635
OCM05,0.289351851851852,0.0439814814814815,0.0324074074074074,0.0486111111111111,0.0532407407407407,0.164351851851852,0.0740740740740741,0,0.203703703703704,0,0.0324074074074074,0,0.581018518518519,0.493055555555556,0.134259259259259,0.106481481481481,0,0.0578703703703704,0,0,0.127490039840637,0.0916334661354582,0.219123505976096,0.49800796812749,1.22413793103448,0.282868525896414,86.9137931034483,6.59218450528534
OCM07,0.238611713665944,0.0086767895878525,0.0151843817787419,0.0585683297180043,0.110629067245119,0.145336225596529,0.0976138828633406,0,0.182212581344902,0.0021691973969631,0.0151843817787419,0,0.592190889370933,0.505422993492408,0.149674620390456,0.127982646420824,0,0.017353579175705,0,0,0.164835164835165,0.186813186813187,0.351648351648352,0.402930402930403,1.26415094339623,0.245421245421245,84.6981132075472,6.50761527779367
OCM03,0.266968325791855,0.0203619909502262,0.0226244343891403,0.0520361990950226,0.0520361990950226,0.16289592760181,0.0701357466063348,0,0.221719457013575,0.002262443438914,0.0226244343891403,0,0.552036199095023,0.518099547511312,0.149321266968326,0.133484162895928,0,0.0294117647058824,0,0,0.127049180327869,0.0942622950819672,0.221311475409836,0.483606557377049,1.30909090909091,0.295081967213115,94.2545454545455,6.86493064256827
OCM14,0.264444444444444,0.02,0.0377777777777778,0.0422222222222222,0.06,0.142222222222222,0.137777777777778,0,0.204444444444444,0.0022222222222222,0.0377777777777778,0,0.604444444444445,0.533333333333333,0.108888888888889,0.131111111111111,0,0.0111111111111111,0,0,0.227941176470588,0.0992647058823529,0.327205882352941,0.4375,1.28,0.235294117647059,81.92,6.4
OCM02,0.282967032967033,0.0247252747252747,0.0137362637362637,0.0576923076923077,0.0851648351648352,0.10989010989011,0.101648351648352,0,0.162087912087912,0,0.0137362637362637,0,0.57967032967033,0.521978021978022,0.186813186813187,0.0879120879120879,0,0.021978021978022,0,0,0.175355450236967,0.146919431279621,0.322274881516588,0.488151658767773,1.17647058823529,0.18957345971564,47.0588235294118,4.85071250072666
OCM09,0.245569620253165,0.0506329113924051,0.0531645569620253,0.0658227848101266,0.0683544303797468,0.172151898734177,0.0962025316455696,0,0.179746835443038,0.0177215189873418,0.0531645569620253,0,0.582278481012658,0.513924050632911,0.10126582278481,0.159493670886076,0,0.0126582278481013,0,0,0.165217391304348,0.117391304347826,0.282608695652174,0.421739130434783,1.0625,0.295652173913044,72.25,6.01040764008565
OCM18,0.242562929061785,0.011441647597254,0.0480549199084668,0.0434782608695652,0.0617848970251716,0.162471395881007,0.0892448512585812,0,0.19908466819222,0,0.0480549199084668,0,0.556064073226545,0.533180778032037,0.153318077803204,0.151029748283753,0,0.011441647597254,0,0,0.160493827160494,0.111111111111111,0.271604938271605,0.436213991769547,1.18333333333333,0.292181069958848,84.0166666666667,6.48138359714447
OCM04,0.225961538461538,0.0072115384615384,0.0745192307692308,0.0600961538461539,0.0697115384615385,0.153846153846154,0.0985576923076923,0,0.177884615384615,0,0.0745192307692308,0,0.548076923076923,0.550480769230769,0.139423076923077,0.141826923076923,0,0.0120192307692308,0,0,0.179824561403509,0.12719298245614,0.307017543859649,0.412280701754386,1.18518518518519,0.280701754385965,75.8518518518519,6.15840287135601
OCM13,0.228260869565217,0.0289855072463768,0.0398550724637681,0.0471014492753623,0.0797101449275362,0.181159420289855,0.11231884057971,0,0.177536231884058,0,0.0398550724637681,0,0.601449275362319,0.510869565217391,0.134057971014493,0.159420289855072,0,0.0217391304347826,0,0,0.186746987951807,0.132530120481928,0.319277108433735,0.379518072289157,1.25,0.301204819277108,62.5,5.59016994374947
OCM19,0.235431235431235,0.0116550116550117,0.0372960372960373,0.0396270396270396,0.0699300699300699,0.216783216783217,0.0955710955710956,0,0.181818181818182,0,0.0372960372960373,0,0.617715617715618,0.477855477855478,0.123543123543124,0.186480186480187,0,0.0303030303030303,0,0,0.154716981132075,0.113207547169811,0.267924528301887,0.381132075471698,1.27397260273973,0.350943396226415,118.479452054795,7.69673476400202
OCM08,0.245664739884393,0.023121387283237,0.0491329479768786,0.0606936416184971,0.0664739884393064,0.135838150289017,0.101156069364162,0,0.239884393063584,0.0028901734104046,0.0491329479768786,0,0.549132947976879,0.552023121387283,0.0982658959537572,0.11849710982659,0,0.0173410404624277,0,0,0.184210526315789,0.121052631578947,0.305263157894737,0.447368421052632,1.20512820512821,0.247368421052632,56.6410256410256,5.3217020604796
BOD07,0.22463768115942,0.0096618357487922,0.0434782608695652,0.0652173913043478,0.0338164251207729,0.176328502415459,0.14975845410628,0,0.154589371980676,0.002415458937198,0.0434782608695652,0,0.584541062801932,0.565217391304348,0.14975845410628,0.171497584541063,0,0.0048309178743961,0,0,0.256198347107438,0.0578512396694215,0.31404958677686,0.384297520661157,1.17741935483871,0.301652892561983,85.9516129032258,6.55559352397729
BOD04,0.237623762376238,0.0247524752475248,0.0297029702970297,0.0594059405940594,0.0643564356435644,0.175742574257426,0.106435643564356,0,0.188118811881188,0.0074257425742574,0.0297029702970297,0,0.584158415841584,0.522277227722772,0.131188118811881,0.165841584158416,0,0.0099009900990099,0,0,0.182203389830508,0.110169491525424,0.292372881355932,0.406779661016949,1.18333333333333,0.300847457627119,84.0166666666667,6.48138359714447
BOD09,0.238202247191011,0.0202247191011236,0.0337078651685393,0.049438202247191,0.0876404494382023,0.150561797752809,0.11685393258427,0,0.182022471910112,0.0044943820224719,0.0337078651685393,0,0.593258426966292,0.523595505617978,0.137078651685393,0.137078651685393,0,0.0134831460674157,0,0,0.196969696969697,0.147727272727273,0.34469696969697,0.401515151515152,1.31372549019608,0.253787878787879,88.0196078431373,6.63398853794372
BOD12,0.258278145695364,0.0088300220750551,0.0176600441501104,0.0485651214128035,0.0860927152317881,0.130242825607064,0.112582781456954,0,0.187637969094923,0,0.0176600441501104,0,0.58719646799117,0.525386313465784,0.158940397350993,0.0838852097130243,0,0.0463576158940397,0,0,0.191729323308271,0.146616541353383,0.338345864661654,0.43984962406015,1.15686274509804,0.221804511278195,68.2549019607843,5.84187050356238
BOD15,0.225548902195609,0.0179640718562874,0.031936127744511,0.06187624750499,0.0978043912175649,0.163672654690619,0.127744510978044,0,0.173652694610778,0.0039920159680638,0.031936127744511,0,0.614770459081836,0.512974051896208,0.11377245508982,0.145708582834331,0,0.0179640718562874,0,0,0.207792207792208,0.159090909090909,0.366883116883117,0.366883116883117,1.22388059701493,0.266233766233766,100.358208955224,7.08372108976715
BOD11,0.255555555555556,0.0277777777777778,0.05,0.0555555555555556,0.0722222222222222,0.186111111111111,0.0777777777777778,0,0.163888888888889,0,0.05,0,0.591666666666667,0.486111111111111,0.138888888888889,0.144444444444444,0,0.0416666666666667,0,0,0.131455399061033,0.122065727699531,0.253521126760563,0.431924882629108,1.55813953488372,0.314553990610329,104.395348837209,7.22479580463037
BOD16,0.272321428571429,0.0245535714285714,0.0200892857142857,0.0625,0.0647321428571429,0.131696428571429,0.09375,0,0.185267857142857,0,0.0200892857142857,0,0.5625,0.53125,0.169642857142857,0.116071428571429,0,0.015625,0,0,0.166666666666667,0.115079365079365,0.281746031746032,0.484126984126984,1.18,0.234126984126984,69.62,5.9
BOD03,0.273743016759777,0.0335195530726257,0.0474860335195531,0.0391061452513967,0.0418994413407821,0.153631284916201,0.0949720670391061,0,0.220670391061453,0.0027932960893854,0.0474860335195531,0,0.564245810055866,0.53072625698324,0.125698324022346,0.108938547486034,0,0.0446927374301676,0,0,0.168316831683168,0.0742574257425743,0.242574257425743,0.485148514851485,1.25,0.272277227722772,68.75,5.86301969977929
BOD14,0.26,0.03,0.04,0.0725,0.055,0.1725,0.09,0,0.195,0.0025,0.04,0,0.5775,0.5125,0.1125,0.155,0,0.0175,0,0,0.155844155844156,0.0952380952380952,0.251082251082251,0.45021645021645,1.35294117647059,0.298701298701299,93.3529411764706,6.83201804653905
BOD02,0.239782016348774,0.0136239782016349,0.0408719346049046,0.0572207084468665,0.0435967302452316,0.174386920980926,0.0953678474114442,0,0.212534059945504,0,0.0408719346049046,0,0.553133514986376,0.542234332425068,0.136239782016349,0.160762942779292,0,0.0136239782016349,0,0,0.172413793103448,0.0788177339901478,0.251231527093596,0.433497536945813,1.16363636363636,0.315270935960591,74.4727272727273,6.10216057117179
BOD13,0.330687830687831,0.0343915343915344,0.0105820105820106,0.0317460317460317,0.0899470899470899,0.111111111111111,0.0582010582010582,0,0.214285714285714,0.0026455026455026,0.0105820105820106,0,0.58994708994709,0.468253968253968,0.150793650793651,0.0899470899470899,0,0.0211640211640212,0,0,0.0986547085201794,0.152466367713004,0.251121076233184,0.560538116591928,1.10526315789474,0.188340807174888,46.4210526315789,4.8177304112818
BOD05,0.262921348314607,0.0134831460674157,0.0471910112359551,0.0471910112359551,0.0584269662921348,0.175280898876405,0.10561797752809,0,0.164044943820225,0.0022471910112359,0.0471910112359551,0,0.602247191011236,0.503370786516854,0.137078651685393,0.137078651685393,0,0.0382022471910112,0,0,0.175373134328358,0.0970149253731343,0.272388059701493,0.436567164179104,1.14705882352941,0.291044776119403,89.4705882352941,6.68844482055784
BOD10,0.25130890052356,0.0209424083769634,0.0392670157068063,0.0366492146596859,0.0863874345549738,0.136125654450262,0.0942408376963351,0,0.18586387434555,0.0052356020942408,0.0392670157068063,0,0.568062827225131,0.526178010471204,0.164921465968586,0.112565445026178,0,0.0235602094240838,0,0,0.165898617511521,0.152073732718894,0.317972350230415,0.442396313364055,1.15555555555556,0.23963133640553,60.0888888888889,5.48128127762519
BOD08,0.247706422018349,0.0336391437308869,0.0397553516819572,0.0244648318042813,0.055045871559633,0.17737003058104,0.0856269113149847,0,0.201834862385321,0.0091743119266055,0.0397553516819572,0,0.565749235474006,0.519877675840979,0.159021406727829,0.146788990825688,0,0.0305810397553517,0,0,0.151351351351351,0.0972972972972973,0.248648648648649,0.437837837837838,1.28888888888889,0.313513513513514,74.7555555555556,6.11373680965887
BOD06,0.288461538461538,0.0168269230769231,0.0432692307692308,0.0600961538461539,0.0697115384615385,0.112980769230769,0.0889423076923077,0,0.180288461538462,0,0.0432692307692308,0,0.560096153846154,0.528846153846154,0.15625,0.103365384615385,0,0.0096153846153846,0,0,0.158798283261803,0.124463519313305,0.283261802575107,0.515021459227468,1.09302325581395,0.201716738197425,51.3720930232558,5.06814034056161
BOD01,0.310492505353319,0.0171306209850107,0.0235546038543897,0.0321199143468951,0.0685224839400428,0.130620985010707,0.0578158458244111,0,0.203426124197002,0,0.0235546038543897,0,0.56745182012848,0.490364025695931,0.173447537473233,0.0985010706638116,0,0.0321199143468951,0,0,0.10188679245283,0.120754716981132,0.222641509433962,0.547169811320755,1.27083333333333,0.230188679245283,77.5208333333333,6.22578642957391
UPL01,0.290220820189275,0.0063091482649842,0.0189274447949527,0.0252365930599369,0.116719242902208,0.129337539432177,0.0504731861198738,0,0.211356466876972,0,0.0189274447949527,0,0.586750788643533,0.463722397476341,0.157728706624606,0.107255520504732,0,0.0220820189274448,0,0,0.0860215053763441,0.198924731182796,0.28494623655914,0.494623655913979,1.10810810810811,0.220430107526882,45.4324324324324,4.76615318849659
UPL02,0.225663716814159,0.0221238938053097,0.0464601769911504,0.0376106194690266,0.0752212389380531,0.168141592920354,0.128318584070796,0,0.194690265486726,0.0022123893805309,0.0464601769911504,0,0.597345132743363,0.530973451327434,0.121681415929204,0.157079646017699,0,0.0110619469026549,0,0,0.214814814814815,0.125925925925926,0.340740740740741,0.377777777777778,1.26666666666667,0.281481481481482,96.2666666666667,6.9378190617321
LOR02,0.301333333333333,0.0186666666666667,0.032,0.032,0.096,0.138666666666667,0.048,0,0.205333333333333,0,0.032,0,0.584,0.464,0.146666666666667,0.106666666666667,0,0.032,0,0,0.0821917808219178,0.164383561643836,0.246575342465753,0.515981735159817,1.2093023255814,0.237442922374429,62.8837209302326,5.6073042065788
LOR08,0.259615384615385,0.0072115384615384,0.0360576923076923,0.0408653846153846,0.0552884615384615,0.15625,0.115384615384615,0,0.185096153846154,0,0.0360576923076923,0,0.586538461538462,0.528846153846154,0.151442307692308,0.125,0,0.03125,0,0,0.19672131147541,0.0942622950819672,0.290983606557377,0.442622950819672,1.25,0.266393442622951,81.25,6.37377439199098
LOR01,0.257142857142857,0.0065934065934065,0.032967032967033,0.0373626373626374,0.0813186813186813,0.167032967032967,0.0857142857142857,0,0.193406593406593,0,0.032967032967033,0,0.591208791208791,0.494505494505495,0.145054945054945,0.136263736263736,0,0.0307692307692308,0,0,0.144981412639405,0.137546468401487,0.282527881040892,0.434944237918216,1.2258064516129,0.282527881040892,93.1612903225806,6.82500147701745
LOR07,0.261421319796954,0.0126903553299492,0.0253807106598985,0.0482233502538071,0.065989847715736,0.147208121827411,0.119289340101523,0,0.187817258883249,0,0.0253807106598985,0,0.593908629441624,0.525380710659898,0.144670050761421,0.137055837563452,0,0.0101522842639594,0,0,0.200854700854701,0.111111111111111,0.311965811965812,0.44017094017094,1.18367346938776,0.247863247863248,68.6530612244898,5.85888475840282
LOR03,0.210989010989011,0.0065934065934065,0.0747252747252747,0.0417582417582418,0.0725274725274725,0.191208791208791,0.118681318681319,0,0.151648351648352,0.0021978021978022,0.0747252747252747,0,0.593406593406593,0.525274725274725,0.136263736263736,0.167032967032967,0,0.0241758241758242,0,0,0.2,0.122222222222222,0.322222222222222,0.355555555555556,1.42622950819672,0.322222222222222,124.081967213115,7.87660990569911
LOR09,0.279661016949153,0.0338983050847458,0.0310734463276836,0.0310734463276836,0.0451977401129944,0.166666666666667,0.0875706214689266,0,0.209039548022599,0.0028248587570621,0.0310734463276836,0,0.57909604519774,0.508474576271186,0.146892655367232,0.146892655367232,0,0.019774011299435,0,0,0.151219512195122,0.0780487804878049,0.229268292682927,0.482926829268293,1.34090909090909,0.28780487804878,79.1136363636364,6.28942113249051
LOR04,0.2275,0.02,0.04,0.06,0.0675,0.18,0.1325,0,0.1725,0.0025,0.04,0,0.6075,0.525,0.1175,0.1425,0,0.0375,0,0,0.218106995884774,0.111111111111111,0.329218106995885,0.374485596707819,1.26315789473684,0.296296296296296,90.9473684210526,6.7434178433882
LOR10,0.268867924528302,0.0117924528301887,0.0259433962264151,0.0471698113207547,0.0731132075471698,0.14622641509434,0.0731132075471698,0,0.207547169811321,0.0023584905660377,0.0259433962264151,0,0.561320754716981,0.511792452830189,0.155660377358491,0.132075471698113,0,0.0141509433962264,0,0,0.130252100840336,0.130252100840336,0.260504201680672,0.478991596638656,1.14814814814815,0.260504201680672,71.1851851851852,5.96595278162613
LOR05,0.24812030075188,0.0050125313283208,0.0200501253132832,0.0551378446115288,0.06265664160401,0.152882205513784,0.147869674185464,0,0.18546365914787,0.0025062656641604,0.0200501253132832,0,0.611528822055138,0.536340852130326,0.12531328320802,0.12531328320802,0,0.0275689223057644,0,0,0.241803278688525,0.102459016393443,0.344262295081967,0.405737704918033,1.24489795918367,0.25,75.9387755102041,6.16193052176849
LOR06,0.290909090909091,0.0242424242424242,0.0272727272727273,0.0272727272727273,0.0666666666666667,0.175757575757576,0.0636363636363636,0,0.196969696969697,0,0.0272727272727273,0,0.596969696969697,0.466666666666667,0.151515151515152,0.133333333333333,0,0.0424242424242424,0,0,0.106598984771574,0.111675126903553,0.218274111675127,0.487309644670051,1.23404255319149,0.294416243654822,71.5744680851064,5.982243228301
